topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
nonholonomic systems; evolution of cooperation,0.0008747959170416308,0.0011678381136743883,0.0,0.49999999999999994,3
knn; nearest neighbors,0.018553324296662642,0.013062752893250358,0.011488753101623433,0.4640749144759776,2
extensible markup language; xml technology,0.0036623056791000286,0.0009043888482286826,0.0002693085046579913,0.46907611109298003,0
architecture evaluation; resource description framework,0.00039914368162048,0.0018823991350202748,0.0,0.49999999999999994,3
penalty function; genetic algorithm,0.005165770939164152,0.12331590959287345,0.002091716541032942,0.5535456630838648,1
space time block code; space-time block codes,0.0014753158864959516,0.0017986727931252012,0.0005046266155241972,0.5084807284458326,2
file sharing; p2p network,0.004539988711379421,0.003300694495570444,0.0009857214199617739,0.4887511215244468,1
particle swarm optimizer; unified medical language system,0.001209701284621925,0.0008011744784787213,0.0,0.49999999999999994,3
business process modeling notation; business process modeling (bpm),0.0004150228154281664,9.455302403667792e-05,5.229291352582354e-05,0.4415976965828863,1
human-computer interaction; computer aided instruction,0.02067102332356045,0.0007095085696798045,1.5687874057747066e-05,0.49705567375651244,0
routing algorithm; wsn,0.01286787261470148,0.02977121055298362,0.0027349193774005714,0.5166564933429807,0
distributed computer systems; peer-to-peer systems,0.00040997036376208437,0.0012515644555694619,5.229291352582355e-06,0.5011812184605304,0
atm network; packet switching,0.0020159282147667284,0.003211915702009288,8.366866164131767e-05,0.5021320722408804,1
flexible manipulators; robotic manipulators,0.0005644310289823064,0.0028185462508643305,6.798078758357061e-05,0.5132759239612066,1
manipulators; wavelet thresholding,0.01820398335289354,0.0007968438056220796,2.6146456762911773e-06,0.4995672920154404,3
e-commerce sites; electronic commerce,0.0010740068684471507,0.011850886272200111,0.00017518126031150887,0.5204601716423196,1
architecture tactics; software architectures,7.2177880944028946e-06,0.0030682817189306706,0.0,0.49999999999999994,1
feedback systems; equivalence relations,0.003102205322974364,0.0015099612693490856,0.0,0.49999999999999994,3
image segmentation; multi-objective evolutionary algorithms,0.03361684804968148,0.0015056305964924438,1.3073228381455886e-05,0.49885566959778493,3
mobile ad hoc networks; multicast routing protocols,0.012628963828776743,0.0004835918023249939,0.0004680215760561207,0.37171903494841474,0
p2p networks; peer-to-peer architectures,0.003328122090329175,0.00011764994593876717,3.921968514436766e-05,0.45589007533412956,0
kinect; maximal-ratio combining,0.00902656579086026,0.0022295747423610544,0.0,0.49999999999999994,3
sensor; composite structures,0.4595139830208753,0.004370370691160952,0.0012942496097641328,0.45951615103861243,0
semantic description; semantic web applications,0.001528727518394533,0.0006452702556396187,0.0,0.49999999999999994,1
software-defined radio; radio receivers,0.005353433429618627,0.0005925804025504776,0.000206557008427003,0.45726708520989967,1
lossless compressions; lossless compression,1.515735499824608e-05,0.0035136192443553293,2.091716541032942e-05,0.6810147548425438,2
orthogonal frequency-division multiplexing (ofdm); clustering,0.0146651018502078,0.2148757169068025,0.00015687874057747063,0.5013758169241741,3
fca; formal concept analysis,0.0024872497773312375,0.002580359243749035,0.003657889301131357,0.5073211963809815,2
multiclass classification; support vector machines (svms),0.001987057062389117,0.00448802063709972,0.00014642015787230594,0.5056652645951759,1
incremental development; factor graphs,0.0009946111994087188,0.0006113466515959251,0.0,0.49999999999999994,3
unified modelling language; ocl,0.0020072668690534453,0.0019119920662073267,0.0001281176381382677,0.4995612870676047,0
multiagent system; multi agent systems,0.002163892870701988,0.01631003575692222,0.00030591354412606777,0.516919469025511,2
static timing analysis; cad,0.0008011744784787213,0.05877589201034165,7.843937028873531e-05,0.5133184811418554,1
business process modeling (bpm); bpmn,9.455302403667792e-05,0.0027016180837350036,8.10540159650265e-05,0.6132956118887916,0
network lifetime; network life-time,0.012329425622859023,0.0008784048110888322,0.0006850371671882885,0.40010508914267645,2
hardware; distributed ledgers,0.35899473534536397,0.0005846408356466344,5.490755920211472e-05,0.4870728393582325,3
orthogonal frequency-division multiplexing (ofdm); autonomous robot,0.0146651018502078,0.0030805519586911555,2.6146456762911773e-06,0.4999074748118915,3
model checking; communicating sequential processes (csp),0.015845210203642674,0.00024107412235305667,4.183433082065884e-05,0.47648145000521996,0
multicast routing protocol; multicast routing protocols,0.0008452029858545789,0.0004835918023249939,0.0005961392141943884,0.42736668496485486,2
multicast tree; internet of things (iot),0.0020281984545272133,0.05080528861769253,1.3073228381455886e-05,0.5008539321792316,3
mobile manipulator; robotic manipulator,0.0014334527155484148,0.0033468883393746223,0.00012027370110939415,0.5066168665087126,1
vehicular ad hoc network; warning messages,0.0030754995070250736,0.0009043888482286826,0.0001281176381382677,0.486209616136907,0
gibbs samplers; bayesian method,0.0001494082135541399,0.0035959020286315223,7.843937028873533e-06,0.506911205929563,1
hmd; head-mounted display,0.003887500667645399,0.003722213320283573,0.006337901119329814,0.4900102824394068,2
architecture reconstruction; cognitive architecture,0.00011404105189156574,0.0021328563818960554,0.0,0.49999999999999994,3
polarimeter; sar system,0.0013634401710327067,0.0023594949280603063,2.6146456762911773e-06,0.5001116562286056,0
fuzzy c mean; fuzzy c-means (fcm),0.0010436921584506586,0.0033995781924637636,7.843937028873531e-05,0.5071829558085115,2
communication channels; antenna array,0.012278901106198203,0.014609524881880899,8.366866164131767e-05,0.5001500365695729,0
nearest neighbor classification; semantic service,0.0009679053834594281,0.0004770957930400313,0.0,0.49999999999999994,3
architecture knowledge modeling; 3rd generation partnership project (3gpp),0.0,0.0009491391344139806,0.0,0.49999999999999994,3
distributed delays; time delays,0.0014659327619732279,0.013401267154877853,0.0005203144895819443,0.5436122139616767,1
recommendation system; quality increasing,0.0074942293784185255,0.00024107412235305667,0.0,0.49999999999999994,3
knn; clustering algorithms,0.018553324296662642,0.01419233673002441,0.00028499637871573833,0.4993485002172469,1
extensible markup language (xml); xslt,0.002153787967369824,0.0013345690186550951,0.00023531811086620596,0.4907501278040671,0
bus-based; genetic analysis,0.0016153409755273677,0.003036523451315298,0.0,0.49999999999999994,3
cooperative relay; data mining,0.000970070719887749,0.08914690075397015,0.0,0.49999999999999994,3
router architecture; swarm intelligence,0.00047565223542115075,0.007082815457037561,0.0,0.49999999999999994,3
component-and-connector; optical character recognition (ocr),7.723033261011097e-05,0.0025384960728014982,0.0,0.49999999999999994,3
k-nn classifier; classification performances,0.0009938894205992785,0.0014385051672144969,2.091716541032942e-05,0.5008968292260837,1
gps; software,0.09971013363012877,1.0,0.0322438104800228,0.5401874708235187,1
e-business models; natural language processing,0.00026272748663626534,0.03805578772773926,0.0,0.49999999999999994,3
language model adaptation; language modelling,0.00016384378974294568,0.0007708597684822291,2.6146456762911773e-06,0.5017254281083051,1
haptic; force feedback,0.01894597196899816,0.005541095920073102,0.007898844588075648,0.360798020913839,0
modal logic; deontic,0.0033764812705616744,0.00187012889525979,0.00036866504035705603,0.48786703501004214,0
queueing theory; queuing theory,0.0016499863583805017,0.002705226977782205,9.674189002277357e-05,0.5031548659930484,2
dijkstra algorithm; dijkstras algorithm,0.0017337127002755753,2.0209806664328104e-05,0.0,0.49999999999999994,2
binary decision diagrams; binary decision diagram,0.001768358083128709,0.000959965816555585,0.00021178629977958537,0.48609422814291525,2
man machine systems; set-point tracking,0.0002721106111589891,0.0011028780208247623,0.0,0.49999999999999994,3
composite structures; tasks scheduling,0.004370370691160952,0.00048287002351555364,0.0,0.49999999999999994,3
aadl; architectural language,0.0006106248727864848,0.00024973546806634014,2.6146456762911773e-06,0.4991493115343505,1
mass functions; maximal ratio combining (mrc),0.0009614093741744655,0.0012457902250939395,0.0,0.49999999999999994,3
html pages; soa system,0.0008221060639524896,0.00014002508903141614,0.0,0.49999999999999994,3
autostereoscopic display; software requirements,0.00039336945114495773,0.003476086746264434,0.0,0.49999999999999994,3
networks-on-chip; network interface,0.001525840403156772,0.003558369530540627,0.00011242976408052062,0.5058058947270897,0
network-on-chips; network-on-chip (noc),0.0004294583916169722,0.0030877697467855585,4.183433082065884e-05,0.5115543782410532,2
fusion rule; formal methods,0.001760418516224866,0.00760538331507233,0.0,0.49999999999999994,3
computer-aided design; cad,0.01755799131844448,0.05877589201034165,0.032748437095547,0.6805443537002133,2
cognitive networks; cognitive network,0.000860360340852825,0.00089789283894372,0.0005020119698479061,0.5033613071734591,2
k-means; k-means algorithms,0.03814456652130041,0.00047276512018338954,0.0017152075636470124,0.0061569895625043225,2
blockchain; ethereum,0.03247499397314694,0.00451328289543013,0.012173790268811721,0.1794664214141884,0
ensemble learning; machine-learning,0.006937016137530622,0.2760515234585331,0.00805833797432941,0.6563068905875413,1
higher order logic; higher-order logic,0.001237128879380656,0.001237128879380656,0.004484117334839369,0.49999999999999994,2
queueing models; queuing networks,0.0010119338908352858,0.00042368416114144987,7.843937028873533e-06,0.4985179689881434,1
wsn; ranging errors,0.02977121055298362,0.00026922349592122793,3.137574811549413e-05,0.4841010913559839,0
biomedical literature; unified medical language systems,0.0021075941235656455,1.0104903332164054e-05,2.6146456762911773e-06,0.4668345252035086,0
evaluation index system; hierarchical system,0.010858440409219714,0.0016167845331462483,1.3073228381455886e-05,0.49905049983116473,1
proportional integral controllers; sign language recognition,0.0003414013768652569,0.0012811573867565137,0.0,0.49999999999999994,3
event-b; formal modeling,0.0010307001398807334,0.001468819877210989,0.0001150444097568118,0.5045903393224684,0
publish-subscribe systems; multiprocessors,0.0004929749268477177,0.0050769921456029965,2.6146456762911773e-06,0.5006599869288425,3
database; extensible markup language (xml),0.44218623914264227,0.002153787967369824,0.0013517718146425386,0.41381366634471295,0
particle swarms; quantum-behaved particle swarm optimization,0.000279328399253392,0.0007354926068196549,1.8302519734038242e-05,0.5055898048484561,0
bayesian method; inference algorithm,0.0035959020286315223,0.0032155245960564897,2.614645676291177e-05,0.499881317148841,0
discrete cosine transforms (dct); discrete cosine transforms,0.00010032725451220023,0.00029376397544219777,0.00036605039468076483,0.8284642107605427,2
man-machine systems; user interface,0.0002721106111589891,0.060294514625404014,1.8302519734038242e-05,0.5092182832549251,1
cbr; content based recommendation,0.007865223686470833,0.0003832645478127937,3.3990393791785304e-05,0.48837723261468496,2
non-functional requirements; neuro-fuzzy approach,0.0027867879832489577,0.00035800228948238355,0.0,0.49999999999999994,3
haptic interactions; haptic device,0.00022302965211704943,0.0023797047347246343,8.10540159650265e-05,0.5453047112672335,1
degree centrality; source code analysis,0.0014644892043543473,0.0005225678580347696,0.0,0.49999999999999994,3
relational database systems; relational database,0.000843037649426258,0.012684540797103646,0.003056520795584386,0.9667891992588025,2
principle component analysis (pca); information transfer rate,0.002029642012146094,0.000690742320634357,2.6146456762911773e-06,0.49965579109811153,3
